Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-imu3,branch-8jxl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,ANSWER2,train_conf2,train_conf3,ANSWER3,train_conf4,ANSWER4,train_conf5,ANSWER5,didyouknow,definition,sampleimages,SAMguessed,visualization,question,test,ShowProgressBar,image0,black_arrow,black_arrow3,black_arrow4,black_arrow2,arrow_beam,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
26,1614749065840,03/03/2021 05:24:25,1614749065773,-5,03/03/2021 00:24:25,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,5,1,1,Screen 1,buttonA,response_button_text,5739.640000003419,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1614749076024,03/03/2021 05:24:36,1614749075952,-5,03/03/2021 00:24:35,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,5,1,2,Screen 2,advancementZone,continue_button,10169.905000002473,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1614749080287,03/03/2021 05:24:40,1614749080221,-5,03/03/2021 00:24:40,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,5,1,3,Screen 3,Zone5,response_button_text,4261.159999998199,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1614749082773,03/03/2021 05:24:42,1614749082639,-5,03/03/2021 00:24:42,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,6,2,1,Screen 1,buttonA,response_button_text,2402.4499999977998,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1614749085225,03/03/2021 05:24:45,1614749085169,-5,03/03/2021 00:24:45,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,6,2,2,Screen 2,advancementZone,continue_button,2520.824999999604,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1614749087418,03/03/2021 05:24:47,1614749087351,-5,03/03/2021 00:24:47,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,6,2,3,Screen 3,Zone3,response_button_text,2172.754999999597,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1614749089829,03/03/2021 05:24:49,1614749089761,-5,03/03/2021 00:24:49,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,7,3,1,Screen 1,buttonA,response_button_text,2394.000000000233,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1614749091879,03/03/2021 05:24:51,1614749091809,-5,03/03/2021 00:24:51,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,7,3,2,Screen 2,advancementZone,continue_button,2039.8200000017532,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1614749094506,03/03/2021 05:24:54,1614749094433,-5,03/03/2021 00:24:54,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,7,3,3,Screen 3,Zone3,response_button_text,2614.8600000014994,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1614749097807,03/03/2021 05:24:57,1614749097749,-5,03/03/2021 00:24:57,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,8,4,1,Screen 1,buttonB,response_button_text,3299.8699999988894,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1614749102032,03/03/2021 05:25:02,1614749101964,-5,03/03/2021 00:25:01,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,8,4,2,Screen 2,advancementZone,continue_button,4207.480000000971,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1614749107282,03/03/2021 05:25:07,1614749107156,-5,03/03/2021 00:25:07,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,8,4,3,Screen 3,Zone5,response_button_text,5182.730000000447,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1614749109238,03/03/2021 05:25:09,1614749109166,-5,03/03/2021 00:25:09,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,9,5,1,Screen 1,buttonA,response_button_text,1992.8599999984726,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1614749111506,03/03/2021 05:25:11,1614749111412,-5,03/03/2021 00:25:11,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,9,5,2,Screen 2,advancementZone,continue_button,2238.339999999909,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1614749116254,03/03/2021 05:25:16,1614749116178,-5,03/03/2021 00:25:16,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,9,5,3,Screen 3,Zone5,response_button_text,4757.214999997814,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1614749117799,03/03/2021 05:25:17,1614749117730,-5,03/03/2021 00:25:17,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,10,6,1,Screen 1,buttonA,response_button_text,1536.1999999986729,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1614749120204,03/03/2021 05:25:20,1614749120134,-5,03/03/2021 00:25:20,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,10,6,2,Screen 2,advancementZone,continue_button,2396.230000002077,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1614749122614,03/03/2021 05:25:22,1614749122544,-5,03/03/2021 00:25:22,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,10,6,3,Screen 3,Zone3,response_button_text,2400.274999999965,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1614749124694,03/03/2021 05:25:24,1614749124623,-5,03/03/2021 00:25:24,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,11,7,1,Screen 1,buttonA,response_button_text,2064.395000001299,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1614749126842,03/03/2021 05:25:26,1614749126775,-5,03/03/2021 00:25:26,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,11,7,2,Screen 2,advancementZone,continue_button,2143.7600000026287,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1614749131610,03/03/2021 05:25:31,1614749131533,-5,03/03/2021 00:25:31,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,11,7,3,Screen 3,Zone5,response_button_text,4748.814999999013,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1614749133577,03/03/2021 05:25:33,1614749133511,-5,03/03/2021 00:25:33,37087,30,task-hd4d,,10563051,5f483710cb08012f80d41359,3214711,,complete,,603f1c7f1e9e5eec8179b29d,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,2560x1440,2560x1270,,Natural_SOD_Val,3,SOD,,,,13,,Qualified,,Input,Input,12,8,1,Screen 1,buttonA,response_button_text,1960.9849999978906,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **ostrich** before?,"<h3 style=""text-align: center""> <strong>ostrich</strong>: fast-running African flightless bird with two-toed feet</h3>",n01518878.jpeg,# Sam guessed this is **99% ostrich**,n01518878_n01518878_4968_n01518878_99.jpeg,# Is this **ostrich**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01518878_n01518878_4968_n01518878_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
