Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-4fbe,branch-ziux,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,train_conf2,train_conf3,train_conf4,train_conf5,didyouknow,definition,sampleimages,question,test,ANSWER2,ANSWER3,ANSWER4,ANSWER5,visualization,SAMguessed,ShowProgressBar,image0,black_arrow,black_arrow2,arrow_beam,black_arrow3,black_arrow4,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
26,1614749986488,03/03/2021 05:39:46,1614749986279,-8,02/03/2021 21:39:46,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,5,1,1,Screen 1,buttonB,response_button_text,4072.1649999996007,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **italian greyhound** before?,"<h3 style=""text-align: center""> <strong>italian greyhound</strong>: a toy dog developed from the greyhound</h3>",n02091032.jpeg,# Is this **italian greyhound**?,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,# Sam guessed this is **91% italian greyhound**,1,,,,,,,,,,,,,,,,,,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1614749990591,03/03/2021 05:39:50,1614749990413,-8,02/03/2021 21:39:50,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,5,1,2,Screen 2,advancementZone,continue_button,4103.209999999293,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **italian greyhound** before?,"<h3 style=""text-align: center""> <strong>italian greyhound</strong>: a toy dog developed from the greyhound</h3>",n02091032.jpeg,# Is this **italian greyhound**?,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,# Sam guessed this is **91% italian greyhound**,1,,,,,,,,,,,,,,,,,,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1614749993178,03/03/2021 05:39:53,1614749993033,-8,02/03/2021 21:39:53,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,5,1,3,Screen 3,Zone3,response_button_text,2584.4549999983283,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **italian greyhound** before?,"<h3 style=""text-align: center""> <strong>italian greyhound</strong>: a toy dog developed from the greyhound</h3>",n02091032.jpeg,# Is this **italian greyhound**?,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,# Sam guessed this is **91% italian greyhound**,1,,,,,,,,,,,,,,,,,,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1614749996398,03/03/2021 05:39:56,1614749996238,-8,02/03/2021 21:39:56,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,6,2,1,Screen 1,buttonB,response_button_text,3146.064999999013,,,No,1,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **basset** before?,"<h3 style=""text-align: center""> <strong>basset</strong>: smooth-haired breed of hound with short legs and long ears</h3>",n02088238.jpeg,# Is this **basset**?,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,# Sam guessed this is **91% basset**,1,,,,,,,,,,,,,,,,,,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1614749998916,03/03/2021 05:39:58,1614749998776,-8,02/03/2021 21:39:58,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,6,2,2,Screen 2,advancementZone,continue_button,2506.800000001036,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **basset** before?,"<h3 style=""text-align: center""> <strong>basset</strong>: smooth-haired breed of hound with short legs and long ears</h3>",n02088238.jpeg,# Is this **basset**?,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,# Sam guessed this is **91% basset**,1,,,,,,,,,,,,,,,,,,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1614750001737,03/03/2021 05:40:01,1614750001585,-8,02/03/2021 21:40:01,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,6,2,3,Screen 3,Zone5,response_button_text,2775.069999999716,,,No,1,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **basset** before?,"<h3 style=""text-align: center""> <strong>basset</strong>: smooth-haired breed of hound with short legs and long ears</h3>",n02088238.jpeg,# Is this **basset**?,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,# Sam guessed this is **91% basset**,1,,,,,,,,,,,,,,,,,,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1614750004124,03/03/2021 05:40:04,1614750003974,-8,02/03/2021 21:40:03,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,7,3,1,Screen 1,buttonB,response_button_text,2325.010000000475,,,No,1,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **african hunting dog** before?,"<h3 style=""text-align: center""> <strong>african hunting dog</strong>: a powerful doglike mammal of southern and eastern Africa that hunts in large packs</h3>",n02116738.jpeg,# Is this **african hunting dog**?,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,# Sam guessed this is **99% african hunting dog**,1,,,,,,,,,,,,,,,,,,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1614750006109,03/03/2021 05:40:06,1614750005944,-8,02/03/2021 21:40:05,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,7,3,2,Screen 2,advancementZone,continue_button,1941.4950000009558,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **african hunting dog** before?,"<h3 style=""text-align: center""> <strong>african hunting dog</strong>: a powerful doglike mammal of southern and eastern Africa that hunts in large packs</h3>",n02116738.jpeg,# Is this **african hunting dog**?,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,# Sam guessed this is **99% african hunting dog**,1,,,,,,,,,,,,,,,,,,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1614750008133,03/03/2021 05:40:08,1614750007977,-8,02/03/2021 21:40:07,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,7,3,3,Screen 3,Zone3,response_button_text,1994.940000000497,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **african hunting dog** before?,"<h3 style=""text-align: center""> <strong>african hunting dog</strong>: a powerful doglike mammal of southern and eastern Africa that hunts in large packs</h3>",n02116738.jpeg,# Is this **african hunting dog**?,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,# Sam guessed this is **99% african hunting dog**,1,,,,,,,,,,,,,,,,,,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1614750009861,03/03/2021 05:40:09,1614750009716,-8,02/03/2021 21:40:09,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,8,4,1,Screen 1,buttonB,response_button_text,1667.8350000001956,,,No,1,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **rhodesian ridgeback** before?,"<h3 style=""text-align: center""> <strong>rhodesian ridgeback</strong>: a powerful short-haired African hunting dog having a crest of reversed hair along the spine</h3>",n02087394.jpeg,# Is this **rhodesian ridgeback**?,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,# Sam guessed this is **99% rhodesian ridgeback**,1,,,,,,,,,,,,,,,,,,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1614750011759,03/03/2021 05:40:11,1614750011485,-8,02/03/2021 21:40:11,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,8,4,2,Screen 2,advancementZone,continue_button,1736.0800000005693,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **rhodesian ridgeback** before?,"<h3 style=""text-align: center""> <strong>rhodesian ridgeback</strong>: a powerful short-haired African hunting dog having a crest of reversed hair along the spine</h3>",n02087394.jpeg,# Is this **rhodesian ridgeback**?,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,# Sam guessed this is **99% rhodesian ridgeback**,1,,,,,,,,,,,,,,,,,,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1614750013453,03/03/2021 05:40:13,1614750013195,-8,02/03/2021 21:40:13,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,8,4,3,Screen 3,Zone3,response_button_text,1676.7150000014226,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **rhodesian ridgeback** before?,"<h3 style=""text-align: center""> <strong>rhodesian ridgeback</strong>: a powerful short-haired African hunting dog having a crest of reversed hair along the spine</h3>",n02087394.jpeg,# Is this **rhodesian ridgeback**?,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,# Sam guessed this is **99% rhodesian ridgeback**,1,,,,,,,,,,,,,,,,,,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1614750014963,03/03/2021 05:40:14,1614750014781,-8,02/03/2021 21:40:14,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,9,5,1,Screen 1,buttonB,response_button_text,1524.9999999996508,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **walker hound** before?,"<h3 style=""text-align: center""> <strong>walker hound</strong>: an American breed of foxhound</h3>",n02089867.jpeg,# Is this **walker hound**?,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,# Sam guessed this is **59% walker hound**,1,,,,,,,,,,,,,,,,,,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1614750016211,03/03/2021 05:40:16,1614750016066,-8,02/03/2021 21:40:16,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,9,5,2,Screen 2,advancementZone,continue_button,1257.5300000007555,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **walker hound** before?,"<h3 style=""text-align: center""> <strong>walker hound</strong>: an American breed of foxhound</h3>",n02089867.jpeg,# Is this **walker hound**?,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,# Sam guessed this is **59% walker hound**,1,,,,,,,,,,,,,,,,,,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1614750021583,03/03/2021 05:40:21,1614750021435,-8,02/03/2021 21:40:21,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,9,5,3,Screen 3,Zone5,response_button_text,5332.369999998278,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **walker hound** before?,"<h3 style=""text-align: center""> <strong>walker hound</strong>: an American breed of foxhound</h3>",n02089867.jpeg,# Is this **walker hound**?,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,# Sam guessed this is **59% walker hound**,1,,,,,,,,,,,,,,,,,,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1614750024535,03/03/2021 05:40:24,1614750024376,-8,02/03/2021 21:40:24,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,10,6,1,Screen 1,buttonA,response_button_text,2876.7800000005227,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **toy terrier** before?,"<h3 style=""text-align: center""> <strong>toy terrier</strong>: a small active dog</h3>",n02087046.jpeg,# Is this **toy terrier**?,,,,,,n02087046_n02102177_797_n02102177_218_158_31.jpeg,# Sam guessed this is **31% toy terrier**,1,,,,,,,,,,,,,,,,,,,,,,,n02087046_n02102177_797_n02102177_218_158_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1614750028590,03/03/2021 05:40:28,1614750028441,-8,02/03/2021 21:40:28,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,10,6,2,Screen 2,advancementZone,continue_button,4033.4149999998626,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **toy terrier** before?,"<h3 style=""text-align: center""> <strong>toy terrier</strong>: a small active dog</h3>",n02087046.jpeg,# Is this **toy terrier**?,,,,,,n02087046_n02102177_797_n02102177_218_158_31.jpeg,# Sam guessed this is **31% toy terrier**,1,,,,,,,,,,,,,,,,,,,,,,,n02087046_n02102177_797_n02102177_218_158_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1614750031247,03/03/2021 05:40:31,1614750031090,-8,02/03/2021 21:40:31,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,10,6,3,Screen 3,Zone5,response_button_text,2615.989999998419,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **toy terrier** before?,"<h3 style=""text-align: center""> <strong>toy terrier</strong>: a small active dog</h3>",n02087046.jpeg,# Is this **toy terrier**?,,,,,,n02087046_n02102177_797_n02102177_218_158_31.jpeg,# Sam guessed this is **31% toy terrier**,1,,,,,,,,,,,,,,,,,,,,,,,n02087046_n02102177_797_n02102177_218_158_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1614750033547,03/03/2021 05:40:33,1614750033384,-8,02/03/2021 21:40:33,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,11,7,1,Screen 1,buttonB,response_button_text,2233.835000000923,,,No,1,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **japanese spaniel** before?,"<h3 style=""text-align: center""> <strong>japanese spaniel</strong>: breed of toy dogs originating in Japan having a silky black-and-white or red-and-white coat</h3>",n02085782.jpeg,# Is this **japanese spaniel**?,,,,,,n02085782_n02085782_3354_n02085782_100.jpeg,# Sam guessed this is **100% japanese spaniel**,1,,,,,,,,,,,,,,,,,,,,,,,n02085782_n02085782_3354_n02085782_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1614750034881,03/03/2021 05:40:34,1614750034739,-8,02/03/2021 21:40:34,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,11,7,2,Screen 2,advancementZone,continue_button,1324.8599999988219,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **japanese spaniel** before?,"<h3 style=""text-align: center""> <strong>japanese spaniel</strong>: breed of toy dogs originating in Japan having a silky black-and-white or red-and-white coat</h3>",n02085782.jpeg,# Is this **japanese spaniel**?,,,,,,n02085782_n02085782_3354_n02085782_100.jpeg,# Sam guessed this is **100% japanese spaniel**,1,,,,,,,,,,,,,,,,,,,,,,,n02085782_n02085782_3354_n02085782_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1614750036728,03/03/2021 05:40:36,1614750036580,-8,02/03/2021 21:40:36,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,11,7,3,Screen 3,Zone3,response_button_text,1803.280000000057,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **japanese spaniel** before?,"<h3 style=""text-align: center""> <strong>japanese spaniel</strong>: breed of toy dogs originating in Japan having a silky black-and-white or red-and-white coat</h3>",n02085782.jpeg,# Is this **japanese spaniel**?,,,,,,n02085782_n02085782_3354_n02085782_100.jpeg,# Sam guessed this is **100% japanese spaniel**,1,,,,,,,,,,,,,,,,,,,,,,,n02085782_n02085782_3354_n02085782_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1614750038307,03/03/2021 05:40:38,1614750038149,-8,02/03/2021 21:40:38,38788,24,task-w7x5,,10563281,5c5e179b7b0a16000116f177,3215786,,complete,,603f1f1e960cdb09f87e280b,computer,Desktop or Laptop,Linux x86_64,Chrome 89.0.4389.72,1366x768,1366x768,,Dog_NNs_Val,2,NNs,,,,,3,,Qualified,Input,Input,12,8,1,Screen 1,buttonB,response_button_text,1510.7250000000931,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **saluki** before?,"<h3 style=""text-align: center""> <strong>saluki</strong>: old breed of tall swift keen-eyed hunting dogs resembling greyhounds</h3>",n02091831.jpeg,# Is this **saluki**?,,,,,,n02091831_n02113186_7490_n02113186_264_176_54.jpeg,# Sam guessed this is **54% saluki**,1,,,,,,,,,,,,,,,,,,,,,,,n02091831_n02113186_7490_n02113186_264_176_54.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
